Percentile	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
wholeblood_157B	20064.0	47596.0	89634.0	136310.0	181005.0	222601.0	261542.0	289999.0	320138.0	340464.0	364411.0	380232.0	398376.0	410609.0	424381.0	437697.0	454589.0	468122.0	480547.0	490050.0	496344.0	504520.0	511631.0	518418.0	525852.0	531758.0	535306.0	540657.0	547158.0	549238.0	553066.0	557581.0	558725.0	563992.0	568645.0	569139.0	567809.0	571044.0	569504.0	571014.0	572192.0	567955.0	570364.0	572719.0	572076.0	571038.0	570691.0	569310.0	567763.0	568935.0	568819.0	566507.0	567640.0	569522.0	566282.0	562629.0	560521.0	558185.0	556109.0	552555.0	554522.0	551315.0	555446.0	549410.0	550197.0	548222.0	542001.0	538356.0	540815.0	536386.0	532254.0	525473.0	521009.0	516231.0	511221.0	502779.0	496751.0	489124.0	482223.0	475202.0	468890.0	458010.0	444710.0	434514.0	421015.0	411843.0	396450.0	383783.0	364587.0	346525.0	326361.0	302605.0	275001.0	247835.0	217427.0	185462.0	148762.0	111385.0	72319.0	39716.0
wholeblood_158B	20221.0	48327.0	92071.0	139940.0	186370.0	229459.0	269841.0	298181.0	328906.0	349089.0	373347.0	389935.0	406769.0	418766.0	431909.0	446152.0	463382.0	477085.0	488932.0	498236.0	505269.0	512516.0	520087.0	524816.0	531067.0	537416.0	540311.0	545630.0	551938.0	553685.0	557419.0	561326.0	562577.0	566232.0	569903.0	569507.0	567711.0	570392.0	567961.0	568185.0	569252.0	564951.0	565212.0	568913.0	567371.0	565677.0	564363.0	562950.0	560048.0	559326.0	558398.0	556966.0	556681.0	558056.0	553909.0	549783.0	547148.0	544340.0	541592.0	538924.0	539462.0	536271.0	539261.0	532376.0	531994.0	527502.0	520200.0	515148.0	517003.0	510782.0	507525.0	500468.0	495434.0	490472.0	484511.0	475189.0	467761.0	458974.0	451693.0	443060.0	435590.0	425418.0	412348.0	402287.0	388247.0	379103.0	363879.0	350939.0	331467.0	313952.0	294063.0	270878.0	244530.0	219201.0	191063.0	161528.0	128441.0	95046.0	61261.0	33971.0
wholeblood_159B	20077.0	47633.0	90108.0	137800.0	183442.0	225708.0	264403.0	292676.0	322871.0	343313.0	367521.0	382525.0	400215.0	411858.0	425329.0	439483.0	454373.0	467576.0	480040.0	488864.0	495970.0	504006.0	510551.0	515815.0	523270.0	528712.0	532485.0	538393.0	545481.0	547568.0	550675.0	554851.0	555843.0	559283.0	563875.0	564014.0	563474.0	567078.0	565590.0	566335.0	567323.0	562704.0	564238.0	566682.0	566022.0	564574.0	563736.0	562453.0	560810.0	560824.0	560085.0	559686.0	560692.0	562895.0	559085.0	555445.0	553817.0	551279.0	548566.0	544313.0	545403.0	542298.0	546764.0	540787.0	541308.0	538904.0	531987.0	527672.0	529342.0	524521.0	521135.0	514192.0	510308.0	505539.0	499792.0	491559.0	484515.0	476654.0	468912.0	460047.0	453293.0	441907.0	429315.0	420447.0	408217.0	400093.0	385868.0	373207.0	354023.0	336537.0	315445.0	291684.0	264038.0	237309.0	207476.0	175549.0	140046.0	103849.0	66579.0	36084.0
wholeblood_160B	21017.0	50270.0	93941.0	141625.0	187376.0	229712.0	268854.0	297288.0	327072.0	346805.0	370795.0	386764.0	403983.0	415268.0	428729.0	441360.0	456695.0	470134.0	482387.0	491423.0	498591.0	506420.0	514075.0	519228.0	526867.0	533080.0	535893.0	540021.0	546728.0	548014.0	552081.0	556534.0	558224.0	561306.0	565804.0	566781.0	565454.0	568873.0	567658.0	567770.0	568018.0	564265.0	565571.0	568874.0	567894.0	567073.0	565340.0	564327.0	563216.0	562907.0	563167.0	561542.0	562497.0	564528.0	561359.0	556965.0	555329.0	552646.0	550391.0	547744.0	548779.0	545760.0	549063.0	543324.0	545069.0	542285.0	535936.0	532360.0	534222.0	529261.0	526873.0	519806.0	515841.0	511117.0	505322.0	496347.0	489135.0	481540.0	474133.0	467255.0	460648.0	450379.0	438143.0	428072.0	416467.0	407178.0	392106.0	378313.0	359421.0	342241.0	322836.0	299370.0	272308.0	245763.0	216103.0	183469.0	146591.0	109403.0	70336.0	38092.0
wholeblood_161B	20747.0	49644.0	93585.0	142211.0	188890.0	231814.0	272095.0	301471.0	332658.0	353142.0	378405.0	394980.0	413004.0	425635.0	439640.0	453150.0	469588.0	484326.0	497663.0	506751.0	513759.0	521682.0	530710.0	536153.0	542996.0	549187.0	553401.0	559934.0	567417.0	568294.0	572369.0	576998.0	578196.0	582002.0	586503.0	587264.0	586563.0	590488.0	589820.0	590764.0	591346.0	587702.0	590073.0	592436.0	591307.0	590751.0	590269.0	588510.0	586624.0	587178.0	586898.0	585202.0	586422.0	588514.0	584797.0	580330.0	578751.0	577171.0	574877.0	571031.0	571806.0	569091.0	572228.0	565780.0	567151.0	564842.0	558531.0	554820.0	557164.0	551628.0	548218.0	540161.0	536249.0	531091.0	524407.0	516400.0	508852.0	500527.0	492745.0	485239.0	478031.0	466790.0	453785.0	443118.0	430068.0	420444.0	404711.0	390499.0	370495.0	351855.0	331043.0	306083.0	277892.0	249946.0	218955.0	185893.0	148371.0	110160.0	70680.0	38367.0
wholeblood_162B	15264.0	36511.0	68619.0	103786.0	138176.0	169095.0	198143.0	219350.0	241903.0	256522.0	274911.0	287602.0	301295.0	310839.0	321432.0	331167.0	342186.0	352209.0	361052.0	367975.0	373552.0	379737.0	386334.0	391450.0	396805.0	401438.0	404368.0	408665.0	414612.0	414999.0	418287.0	423201.0	424447.0	427697.0	430981.0	432499.0	431645.0	434544.0	432827.0	432534.0	433950.0	430631.0	432489.0	435384.0	434845.0	433216.0	431159.0	430237.0	428029.0	429163.0	428449.0	426923.0	428710.0	430565.0	428871.0	426584.0	424596.0	422861.0	421601.0	418950.0	419603.0	417128.0	419644.0	415957.0	416317.0	415972.0	411392.0	408548.0	410478.0	406840.0	404298.0	398819.0	396112.0	392659.0	389330.0	383476.0	379226.0	373240.0	367337.0	361619.0	356915.0	348924.0	339065.0	331919.0	321899.0	315222.0	303323.0	293935.0	278803.0	265416.0	249968.0	231973.0	211193.0	190504.0	167301.0	142199.0	114004.0	84947.0	54763.0	29469.0
wholeblood_163B	22510.0	53770.0	102505.0	153763.0	204182.0	251199.0	294802.0	326808.0	360345.0	382818.0	408628.0	424163.0	443675.0	456792.0	470245.0	484521.0	499962.0	514245.0	527016.0	536386.0	543835.0	551923.0	558526.0	563798.0	571326.0	576379.0	580529.0	584850.0	592837.0	592946.0	597213.0	601261.0	602283.0	605629.0	610311.0	610638.0	609974.0	612496.0	610786.0	610766.0	611181.0	605812.0	606533.0	609648.0	608964.0	606284.0	603565.0	600430.0	596671.0	598076.0	598039.0	595880.0	596387.0	598079.0	594394.0	589942.0	586239.0	584924.0	583096.0	577866.0	578574.0	574061.0	577956.0	570829.0	570849.0	569614.0	562809.0	556936.0	557601.0	551689.0	546264.0	537563.0	533050.0	526631.0	519416.0	510221.0	502688.0	493417.0	485203.0	478181.0	470406.0	459120.0	444979.0	432330.0	417575.0	408026.0	391231.0	378027.0	357044.0	338870.0	318284.0	293525.0	266069.0	239412.0	209475.0	177341.0	142070.0	105731.0	69180.0	38347.0
wholeblood_164B	18076.0	42330.0	78735.0	119738.0	161940.0	199165.0	234486.0	260901.0	287817.0	306003.0	328142.0	342946.0	356828.0	368971.0	382309.0	395159.0	409614.0	420978.0	431714.0	439887.0	445763.0	454348.0	461895.0	466650.0	473393.0	478537.0	480521.0	486678.0	494446.0	495477.0	498520.0	501948.0	505057.0	506924.0	512008.0	513633.0	512629.0	516488.0	515021.0	517091.0	517827.0	516077.0	518479.0	519276.0	518877.0	518083.0	519371.0	519942.0	520382.0	519476.0	520118.0	519433.0	521002.0	523097.0	519169.0	515144.0	513323.0	511580.0	509671.0	507482.0	508643.0	506688.0	509476.0	504953.0	506395.0	505665.0	500271.0	497550.0	500219.0	495481.0	494080.0	488441.0	485137.0	481802.0	477648.0	470271.0	464162.0	457274.0	450771.0	443139.0	437584.0	428749.0	416665.0	408533.0	398333.0	390528.0	376975.0	364136.0	347232.0	331301.0	313103.0	290920.0	264716.0	239179.0	210054.0	178872.0	142999.0	106660.0	68296.0	36037.0
wholeblood_165B	19771.0	46447.0	88163.0	133713.0	178153.0	219111.0	257328.0	285844.0	316836.0	337026.0	361995.0	378653.0	396136.0	408600.0	422553.0	435593.0	451423.0	464825.0	477697.0	487593.0	494691.0	502619.0	510308.0	515512.0	521529.0	527060.0	531231.0	536784.0	543552.0	545662.0	549698.0	553559.0	555868.0	560113.0	564807.0	565301.0	564474.0	568045.0	566696.0	567970.0	568889.0	565490.0	566797.0	569153.0	568247.0	567250.0	567315.0	565592.0	564239.0	564546.0	563539.0	563147.0	564098.0	566252.0	562578.0	559587.0	558808.0	557570.0	555483.0	552124.0	552862.0	550876.0	554280.0	548335.0	548685.0	546147.0	539720.0	536183.0	538453.0	532560.0	529182.0	521995.0	517368.0	512993.0	507440.0	499506.0	492803.0	484984.0	477890.0	470098.0	463297.0	452412.0	439275.0	429034.0	416798.0	408033.0	392555.0	379287.0	359359.0	341707.0	321735.0	297572.0	269971.0	242958.0	212702.0	180277.0	143751.0	106781.0	68144.0	37029.0
wholeblood_166B	21167.0	49689.0	93773.0	142025.0	188756.0	231390.0	272593.0	302552.0	333197.0	354204.0	378329.0	395203.0	412205.0	424925.0	438369.0	451219.0	467279.0	481245.0	493026.0	501912.0	508267.0	516217.0	523545.0	529506.0	535450.0	541357.0	545159.0	550403.0	557852.0	558914.0	561729.0	565621.0	567487.0	571336.0	575682.0	576681.0	575491.0	579762.0	578159.0	578463.0	579168.0	575556.0	577480.0	581021.0	580315.0	578600.0	577773.0	575614.0	574234.0	573970.0	573342.0	572113.0	572870.0	574383.0	570096.0	566282.0	563686.0	560587.0	558034.0	553488.0	554236.0	551331.0	554213.0	549081.0	549355.0	547641.0	541542.0	537508.0	538855.0	532901.0	528727.0	520421.0	516089.0	511108.0	504894.0	496132.0	488146.0	480662.0	472948.0	465196.0	457965.0	447028.0	433864.0	424006.0	410985.0	402143.0	386442.0	373299.0	354253.0	336366.0	316705.0	292807.0	265312.0	238979.0	208727.0	176526.0	141152.0	105290.0	67940.0	37047.0
wholeblood_167B	21087.0	49990.0	95652.0	144662.0	192542.0	238055.0	279647.0	310541.0	344136.0	366618.0	392726.0	408507.0	429401.0	443412.0	458004.0	472625.0	487693.0	502698.0	515651.0	525840.0	534091.0	541286.0	548808.0	555089.0	562945.0	569985.0	573897.0	578750.0	586367.0	586966.0	591253.0	594849.0	597011.0	600611.0	604772.0	606408.0	605356.0	609442.0	608493.0	606665.0	608075.0	604107.0	605446.0	609351.0	607858.0	606237.0	604137.0	602348.0	598664.0	599936.0	599884.0	597897.0	599364.0	601934.0	598301.0	594259.0	592354.0	591366.0	589284.0	585113.0	586269.0	582343.0	586179.0	580110.0	580944.0	578785.0	572124.0	567250.0	568809.0	563473.0	559329.0	550881.0	547029.0	541423.0	535001.0	525628.0	518530.0	510520.0	502281.0	494632.0	487162.0	475628.0	462067.0	450557.0	436120.0	426703.0	410042.0	396801.0	376378.0	357967.0	337013.0	312114.0	283636.0	255984.0	224228.0	190069.0	153108.0	114311.0	74596.0	40392.0
wholeblood_168B	17865.0	42144.0	79673.0	121131.0	162839.0	200591.0	235656.0	261289.0	288571.0	307360.0	329003.0	342617.0	357482.0	368192.0	381113.0	393250.0	408241.0	419567.0	430800.0	439398.0	445019.0	453288.0	460713.0	465702.0	472192.0	478635.0	482059.0	487893.0	495209.0	496726.0	499713.0	503666.0	505993.0	508389.0	513257.0	514293.0	514525.0	519086.0	517747.0	520062.0	520396.0	517480.0	519592.0	522243.0	521820.0	521048.0	520956.0	520280.0	519204.0	520077.0	519948.0	519621.0	520670.0	522875.0	519683.0	516065.0	514939.0	513226.0	510882.0	508782.0	511003.0	509107.0	512550.0	508396.0	508748.0	507208.0	501391.0	498114.0	499932.0	495661.0	493844.0	488229.0	484696.0	482117.0	477377.0	470431.0	464433.0	457407.0	450947.0	444248.0	439306.0	429871.0	418000.0	410033.0	399634.0	391852.0	378464.0	366061.0	347685.0	331798.0	312607.0	290579.0	264547.0	238911.0	209895.0	178728.0	142945.0	106124.0	68050.0	35932.0
wholeblood_169B	21751.0	51950.0	98691.0	147378.0	195781.0	241637.0	283503.0	313573.0	345776.0	366805.0	391837.0	407471.0	426374.0	438893.0	451985.0	465715.0	480199.0	494000.0	507178.0	516293.0	523656.0	530845.0	537069.0	543348.0	550864.0	556860.0	561019.0	566517.0	572763.0	573022.0	577058.0	581272.0	582570.0	586169.0	589635.0	590535.0	589577.0	593087.0	591091.0	590108.0	591994.0	586733.0	588463.0	592348.0	590972.0	589585.0	586099.0	584968.0	582416.0	583750.0	582553.0	580867.0	580996.0	583136.0	579337.0	575100.0	572461.0	569799.0	566189.0	562355.0	562991.0	558122.0	562709.0	555867.0	557322.0	555917.0	548842.0	543738.0	545429.0	539810.0	535763.0	526809.0	521773.0	516622.0	510721.0	502333.0	494455.0	486555.0	479069.0	470106.0	463106.0	451906.0	437995.0	426877.0	413252.0	404023.0	388016.0	375276.0	355302.0	337478.0	317174.0	293246.0	266528.0	239846.0	209996.0	177958.0	142847.0	106492.0	69259.0	38749.0
wholeblood_170B	21085.0	50631.0	96538.0	145777.0	193761.0	238424.0	279329.0	309334.0	341726.0	362921.0	387335.0	401791.0	419236.0	430933.0	445323.0	459064.0	475416.0	490282.0	502930.0	511899.0	518522.0	526124.0	532142.0	537959.0	544099.0	550543.0	554524.0	560835.0	567509.0	567370.0	570549.0	574625.0	576356.0	578548.0	582227.0	582492.0	581933.0	584865.0	583073.0	584292.0	583670.0	579416.0	580305.0	583672.0	583151.0	580591.0	579996.0	578699.0	575602.0	575966.0	575163.0	573913.0	574213.0	575609.0	571502.0	566020.0	564757.0	563089.0	560106.0	556216.0	556989.0	552533.0	556235.0	550818.0	550478.0	548064.0	540974.0	536592.0	538522.0	532893.0	528265.0	520773.0	516281.0	511235.0	505097.0	496632.0	488891.0	479760.0	471796.0	463668.0	455868.0	444065.0	430771.0	420880.0	406555.0	396838.0	380587.0	368164.0	348599.0	330584.0	310551.0	286569.0	259352.0	233275.0	203907.0	172545.0	138075.0	103048.0	67126.0	36770.0
wholeblood_171B	22557.0	53995.0	102756.0	153250.0	202969.0	249774.0	292591.0	323770.0	356475.0	378122.0	404129.0	419508.0	438881.0	452188.0	465920.0	480559.0	495972.0	510226.0	522988.0	532379.0	540042.0	547287.0	554568.0	561036.0	567798.0	573794.0	578624.0	585408.0	592439.0	593024.0	596878.0	601128.0	602138.0	606146.0	610441.0	611284.0	609818.0	612107.0	611091.0	611541.0	612967.0	608406.0	609165.0	612835.0	610904.0	608580.0	604924.0	603965.0	600496.0	602415.0	601561.0	599628.0	601216.0	603284.0	599515.0	595093.0	592565.0	590256.0	587559.0	583098.0	584973.0	580894.0	584519.0	577556.0	578247.0	575652.0	568585.0	563338.0	565502.0	559815.0	555253.0	546165.0	542358.0	536422.0	530151.0	520964.0	513993.0	505876.0	498041.0	489016.0	481860.0	469890.0	455218.0	443934.0	428874.0	419916.0	403987.0	390519.0	370673.0	352430.0	330966.0	306090.0	277904.0	250215.0	219362.0	186462.0	149739.0	112178.0	73046.0	40479.0
wholeblood_172B	20070.0	47692.0	90584.0	137937.0	184575.0	227460.0	268432.0	299147.0	330547.0	352115.0	377079.0	393290.0	412057.0	425365.0	439106.0	452758.0	469142.0	483030.0	496130.0	505956.0	515032.0	523681.0	530763.0	537136.0	544110.0	550014.0	554828.0	559400.0	568112.0	568361.0	573499.0	577455.0	580476.0	582815.0	587518.0	588756.0	588486.0	591714.0	590720.0	591638.0	591871.0	588160.0	589744.0	593169.0	593413.0	591650.0	591100.0	591227.0	588597.0	589917.0	589392.0	587601.0	589242.0	591924.0	588215.0	584172.0	582026.0	579073.0	576306.0	572409.0	573375.0	570084.0	574247.0	568647.0	568935.0	567860.0	561578.0	558520.0	559895.0	554382.0	551349.0	544110.0	540081.0	534677.0	527463.0	518613.0	511000.0	502390.0	493616.0	486166.0	478932.0	468891.0	456421.0	446269.0	432235.0	423388.0	406857.0	393892.0	373976.0	354952.0	334552.0	310620.0	282969.0	255286.0	224464.0	190607.0	153134.0	114333.0	74005.0	40211.0
wholeblood_173B	20486.0	48939.0	93111.0	140725.0	186060.0	229095.0	269163.0	299279.0	331472.0	352449.0	377623.0	393437.0	413038.0	425758.0	439905.0	452454.0	468382.0	482116.0	494165.0	503990.0	511528.0	520416.0	527907.0	533887.0	540227.0	545884.0	550659.0	556002.0	563329.0	564093.0	567941.0	572299.0	574402.0	577336.0	582684.0	582712.0	580541.0	584193.0	582484.0	583671.0	584052.0	579662.0	581140.0	584132.0	583045.0	582408.0	580554.0	579186.0	575795.0	576556.0	576337.0	574125.0	575260.0	577166.0	573193.0	569361.0	567470.0	564980.0	563303.0	559990.0	561922.0	558526.0	562093.0	556257.0	556381.0	555346.0	548760.0	543560.0	546510.0	541015.0	537704.0	530958.0	526723.0	521477.0	515514.0	507229.0	499492.0	491559.0	484141.0	476436.0	469878.0	458769.0	445608.0	435713.0	421946.0	412432.0	397217.0	383641.0	364590.0	346109.0	326187.0	301801.0	274119.0	246970.0	216506.0	183565.0	146536.0	108829.0	70184.0	37924.0
wholeblood_174B	23580.0	56564.0	107387.0	161522.0	212010.0	261641.0	306873.0	342167.0	378749.0	403164.0	431972.0	448303.0	471827.0	487039.0	503390.0	518940.0	533511.0	548724.0	563419.0	573613.0	583382.0	591792.0	599541.0	607256.0	614765.0	621402.0	628057.0	634390.0	642267.0	642264.0	646813.0	652579.0	655934.0	659340.0	664013.0	664413.0	662078.0	664830.0	664923.0	664834.0	665700.0	659115.0	661999.0	665741.0	663297.0	661112.0	657795.0	656643.0	651260.0	655397.0	654409.0	651386.0	653169.0	655403.0	652026.0	648246.0	645244.0	642060.0	639646.0	633902.0	635258.0	628884.0	634173.0	626911.0	628237.0	627198.0	619823.0	612329.0	614089.0	607615.0	603189.0	593216.0	589234.0	583626.0	576041.0	565947.0	558166.0	548519.0	539268.0	530055.0	523009.0	510147.0	495541.0	482801.0	465502.0	455893.0	437164.0	423295.0	401241.0	381685.0	358365.0	330784.0	300319.0	270284.0	236385.0	200010.0	160889.0	119742.0	77833.0	42146.0
wholeblood_175B	19711.0	46464.0	87100.0	132524.0	176828.0	216474.0	253841.0	281609.0	311185.0	330456.0	353940.0	369537.0	385663.0	397360.0	410257.0	422790.0	438157.0	452043.0	464327.0	473212.0	479711.0	487652.0	495909.0	501285.0	507398.0	512716.0	515613.0	521269.0	527836.0	529255.0	532866.0	536551.0	538054.0	542117.0	546781.0	547515.0	546740.0	550634.0	549712.0	550648.0	551454.0	548250.0	550281.0	552655.0	552277.0	551670.0	551184.0	550874.0	549889.0	549762.0	549147.0	547334.0	548015.0	549987.0	547057.0	544125.0	543032.0	541502.0	539183.0	535097.0	536103.0	532959.0	536441.0	531366.0	532454.0	530468.0	524315.0	520098.0	522513.0	517582.0	515301.0	509436.0	505983.0	502323.0	497757.0	489424.0	483339.0	476281.0	470035.0	463911.0	456755.0	447414.0	435406.0	426752.0	414026.0	406289.0	392414.0	379933.0	362295.0	345201.0	325880.0	302774.0	275408.0	248591.0	218408.0	185574.0	148516.0	110410.0	70987.0	38003.0
wholeblood_176B	19975.0	48082.0	89190.0	135141.0	180690.0	221744.0	261342.0	290146.0	320532.0	340695.0	364548.0	380287.0	395461.0	406727.0	420884.0	434415.0	450475.0	462894.0	474597.0	483626.0	489254.0	497775.0	505268.0	509822.0	516422.0	521270.0	523831.0	529378.0	536114.0	536916.0	539699.0	542864.0	544882.0	547830.0	551154.0	550593.0	549626.0	552911.0	551232.0	552503.0	551604.0	549258.0	550705.0	552107.0	550827.0	548730.0	548421.0	547974.0	546695.0	545513.0	544744.0	543348.0	543583.0	544293.0	540567.0	536211.0	533754.0	532054.0	529143.0	527652.0	527708.0	525626.0	528191.0	521976.0	521450.0	518623.0	511798.0	508167.0	509144.0	503418.0	500536.0	495045.0	490888.0	486916.0	482242.0	473635.0	465836.0	457722.0	450101.0	441315.0	434683.0	424947.0	412903.0	403053.0	391833.0	382399.0	367668.0	355334.0	337828.0	321033.0	301097.0	278277.0	252553.0	227411.0	199036.0	169016.0	134848.0	100620.0	65139.0	34925.0
wholeblood_177B	22762.0	54341.0	103243.0	153995.0	202417.0	249069.0	292454.0	324556.0	358840.0	382813.0	409050.0	424152.0	444241.0	458707.0	473000.0	487990.0	502468.0	517281.0	529624.0	539325.0	547281.0	554568.0	560510.0	566621.0	573776.0	580348.0	585054.0	591154.0	597940.0	597295.0	600619.0	604735.0	606513.0	609143.0	611797.0	614234.0	612659.0	614870.0	614391.0	614709.0	615854.0	608952.0	610999.0	614936.0	613279.0	610510.0	607013.0	605590.0	602170.0	604940.0	604725.0	603058.0	603169.0	604996.0	600405.0	596783.0	593388.0	590565.0	588049.0	582588.0	583263.0	577710.0	581553.0	574965.0	576271.0	574101.0	566253.0	561129.0	562407.0	556750.0	551713.0	542944.0	539157.0	533703.0	526359.0	517041.0	509120.0	500371.0	492034.0	483271.0	474978.0	463612.0	450774.0	438540.0	422294.0	413701.0	395898.0	383518.0	362593.0	344505.0	323082.0	297986.0	269853.0	242681.0	212770.0	179722.0	144977.0	108360.0	71526.0	40281.0
wholeblood_178B	22578.0	54443.0	103600.0	153816.0	202011.0	248977.0	292084.0	324312.0	357476.0	379061.0	405084.0	419312.0	440280.0	454338.0	467850.0	481791.0	496399.0	510520.0	523314.0	532173.0	540215.0	547042.0	553694.0	559291.0	565823.0	572334.0	577385.0	583624.0	589679.0	590038.0	592976.0	597171.0	598928.0	601852.0	605606.0	607420.0	606718.0	609646.0	608629.0	607650.0	609014.0	601118.0	603340.0	606957.0	605216.0	604444.0	601525.0	599204.0	595027.0	597464.0	596356.0	594527.0	595993.0	598339.0	594988.0	590108.0	588226.0	586267.0	583836.0	578506.0	579673.0	574900.0	578799.0	573978.0	575055.0	574812.0	568498.0	563570.0	564570.0	558342.0	554650.0	545882.0	541522.0	535473.0	529716.0	520785.0	513843.0	505248.0	496171.0	488046.0	479909.0	468477.0	455103.0	444965.0	429915.0	421946.0	405071.0	392125.0	371946.0	354179.0	333888.0	309860.0	282170.0	254576.0	224242.0	190070.0	153256.0	114692.0	75355.0	42045.0
wholeblood_179B	17695.0	41957.0	79544.0	121363.0	162159.0	199914.0	234801.0	260605.0	288043.0	306468.0	328393.0	343316.0	359088.0	370919.0	383633.0	395682.0	409915.0	422259.0	433358.0	442276.0	448630.0	454321.0	460610.0	466573.0	472819.0	478757.0	481820.0	486047.0	491627.0	492174.0	496092.0	500066.0	501410.0	504375.0	507013.0	507813.0	507293.0	510786.0	509211.0	509461.0	509879.0	506536.0	506531.0	510126.0	508908.0	507613.0	504163.0	503366.0	501611.0	501129.0	501313.0	499653.0	499536.0	501007.0	498170.0	493562.0	491746.0	489495.0	487841.0	483950.0	485363.0	482770.0	486082.0	480814.0	480643.0	478646.0	472835.0	469578.0	471059.0	465716.0	462201.0	454733.0	450880.0	446008.0	440093.0	432378.0	426814.0	419103.0	411952.0	405139.0	398638.0	388709.0	377233.0	367861.0	356467.0	348424.0	334783.0	322721.0	305208.0	289907.0	272590.0	252043.0	227896.0	205022.0	179811.0	152453.0	121494.0	90052.0	58215.0	31862.0
wholeblood_180B	23552.0	58210.0	111399.0	164850.0	217790.0	267364.0	311390.0	342824.0	376572.0	397179.0	422340.0	436878.0	454721.0	465432.0	478337.0	491018.0	504119.0	518366.0	530434.0	539332.0	546793.0	553276.0	559366.0	564021.0	570633.0	576022.0	579407.0	584992.0	590790.0	590043.0	593753.0	597814.0	598181.0	600610.0	603494.0	603475.0	600978.0	602647.0	599822.0	599175.0	599539.0	593101.0	593845.0	597735.0	595415.0	592821.0	589579.0	587330.0	583196.0	584856.0	584371.0	582822.0	583412.0	584766.0	580675.0	575192.0	571925.0	569139.0	565734.0	560581.0	561140.0	556919.0	559504.0	552998.0	553369.0	550426.0	542432.0	536486.0	537113.0	530320.0	525845.0	517230.0	513052.0	506384.0	499675.0	489602.0	481288.0	472423.0	464018.0	455723.0	448843.0	436823.0	423546.0	412271.0	397944.0	387966.0	372604.0	359853.0	339598.0	322433.0	302293.0	277703.0	251358.0	225544.0	196346.0	164989.0	130880.0	96278.0	61963.0	34587.0
wholeblood_181B	20818.0	49228.0	93505.0	140807.0	186853.0	230313.0	269961.0	300361.0	332768.0	354976.0	380656.0	396410.0	415401.0	429062.0	443471.0	455881.0	471787.0	486645.0	500459.0	509844.0	517583.0	525209.0	532951.0	539723.0	547648.0	553734.0	558617.0	564631.0	571833.0	573488.0	578724.0	583766.0	586950.0	590976.0	595410.0	597479.0	596277.0	601600.0	602096.0	604458.0	607663.0	604476.0	607712.0	612357.0	612862.0	611982.0	610091.0	609077.0	606877.0	608264.0	607499.0	606027.0	608649.0	611476.0	608040.0	604999.0	602351.0	599986.0	599135.0	595226.0	597613.0	593758.0	598242.0	593416.0	595473.0	594524.0	588340.0	585669.0	588352.0	585185.0	583582.0	576808.0	573105.0	567421.0	561161.0	552853.0	545761.0	537795.0	531091.0	522750.0	516907.0	506935.0	495572.0	484249.0	470374.0	461526.0	444918.0	431098.0	410058.0	391505.0	371026.0	346321.0	316442.0	286200.0	252346.0	215871.0	175364.0	131858.0	86708.0	47184.0
wholeblood_182B	19069.0	47071.0	90351.0	136049.0	180862.0	221253.0	258988.0	286294.0	315567.0	334637.0	358385.0	373367.0	389578.0	400254.0	412527.0	423642.0	438078.0	448564.0	459368.0	467368.0	472450.0	477949.0	483972.0	488518.0	495117.0	499640.0	502664.0	506095.0	512095.0	511730.0	513498.0	517429.0	517425.0	520676.0	523793.0	524399.0	521192.0	523107.0	520330.0	520269.0	519742.0	514703.0	513841.0	516778.0	514883.0	511686.0	509173.0	506207.0	504305.0	503897.0	503269.0	500593.0	500609.0	500817.0	496527.0	492607.0	489351.0	484885.0	482372.0	476730.0	474879.0	471197.0	471909.0	466578.0	466237.0	463131.0	456199.0	452249.0	452623.0	446560.0	443056.0	435442.0	431183.0	425764.0	419639.0	411652.0	403566.0	396501.0	389186.0	380969.0	375699.0	365124.0	353568.0	345194.0	334865.0	326341.0	313452.0	302094.0	285509.0	270970.0	254246.0	233638.0	210322.0	187343.0	162405.0	135898.0	106881.0	78178.0	49286.0	26586.0
wholeblood_183B	20532.0	48741.0	90531.0	136476.0	181236.0	221456.0	258710.0	285109.0	313073.0	331206.0	352849.0	366996.0	381899.0	392357.0	404996.0	417127.0	432826.0	446092.0	458207.0	467781.0	474714.0	481952.0	489144.0	493964.0	501511.0	508092.0	512128.0	517769.0	525794.0	528109.0	531844.0	536623.0	537799.0	542167.0	547984.0	548899.0	550023.0	554216.0	553248.0	554331.0	556871.0	555732.0	556997.0	559791.0	559448.0	558580.0	558797.0	557834.0	558627.0	560581.0	561288.0	560098.0	562722.0	566286.0	564092.0	561156.0	560841.0	559440.0	558382.0	556616.0	558722.0	558343.0	562842.0	559698.0	560976.0	560226.0	554516.0	552317.0	555708.0	551586.0	550897.0	545468.0	542444.0	538506.0	534236.0	527591.0	521739.0	514581.0	509030.0	502368.0	496931.0	488019.0	475870.0	467454.0	455766.0	447662.0	433171.0	419850.0	399291.0	380909.0	359336.0	334159.0	304431.0	274753.0	241728.0	205421.0	163623.0	121195.0	76280.0	39280.0
